BusStopCode,RoadName,Description,Latitude,Longitude,planning_area
68089,Seletar Aerospace Dr,Aft Seletar A'Space Rise,1.40570196065228,103.86666745163518,SELETAR
68091,Seletar Aerospace Dr,Aft Baker St,1.40885699822728,103.8711692911676,SELETAR
68099,Seletar Aerospace Dr,Bef Baker St,1.40885009957996,103.87095311541565,SELETAR
68101,Seletar Aerospace Dr,Rolls Royce Pte Ltd,1.40378584520974,103.86344710129676,SELETAR
68109,Seletar Aerospace Dr,Opp Rolls Royce Pte Ltd,1.40400332581506,103.86349233396736,SELETAR
68111,Jln Kayu,Bef Seletar Camp G,1.40222194447692,103.87138805557646,SELETAR
68119,Jln Kayu,Aft Seletar Camp G,1.402186,103.872168,SELETAR
68121,Seletar Aerospace Dr,Bef West Camp Rd,1.40580853768965,103.85999518683651,SELETAR
68129,Seletar Aerospace Dr,Aft West Camp Rd,1.40606522969086,103.86016462232044,SELETAR
68131,West Camp Rd,Opp Youth Flying Club,1.41460695862945,103.86188939696588,SELETAR
68139,West Camp Rd,Youth Flying Club,1.4144389729383,103.86207999648197,SELETAR
68141,West Camp Rd,Opp JTC Aviation Two,1.42043301652737,103.86347697141191,SELETAR
68149,West Camp Rd,ST Aerospace,1.41891604556531,103.86279700000912,SELETAR
68151,West Camp Rd,Bef Shell Aviation,1.42333311184046,103.86619112165944,SELETAR
68159,West Camp Rd,Aft Shell Aviation,1.42306890210566,103.8662690737078,SELETAR
68161,West Camp Rd,Aft Seletar A'Space Lane,1.41076903489058,103.86179481507452,SELETAR
68169,West Camp Rd,Bef Seletar A'Space Lane,1.4107138403801,103.86188409763392,SELETAR
68171,Yishun Ave 1,Bef Yishun Ave 8,1.42704251041342,103.85535247743788,YISHUN
68179,Piccadilly,Aft Yishun Ave 8,1.42698397142724,103.8555032973658,YISHUN
68181,Seletar Aerospace Link,Bef Jtc Aerospace,1.40407,103.858281,SELETAR
68189,Seletar Aerospace Link,Bef Seletar A'Space Cres,1.403739,103.858254,SELETAR
68191,Seletar Aerospace Crescent,Bef Seletar A'Space Lk,1.402289,103.85963,SELETAR
68199,Seletar Aerospace Crescent,Aft Seletar A'Space Lk,1.402553,103.859906,SELETAR
68201,Seletar Aerospace Dr,Aft Seletar Camp,1.409829,103.872581,SELETAR
68209,Seletar Aerospace Dr,Opp Seletar Camp,1.4113435,103.873544,SELETAR
68239,Seletar Aerospace View,Seletar Airport,1.41360008537368,103.87287372479015,SELETAR
70011,Aljunied Rd,Opp Blk 125,1.32317687661433,103.88116008329276,GEYLANG
70019,Aljunied Rd,Blk 125,1.32322990499562,103.88145725676176,GEYLANG
70021,Aljunied Rd,Opp Canossa Catholic Pr,1.32640814876454,103.88033937941422,GEYLANG
70029,Aljunied Rd,Canossa Catholic Pr,1.32662552821417,103.88054354805392,GEYLANG
70031,Aljunied Rd,Opp Aljunied Pk,1.3292670732562,103.87941087761013,GEYLANG
70039,Aljunied Rd,Aljunied Pk,1.32930256265165,103.87975573742912,GEYLANG
70041,Upp Aljunied Rd,Opp Blk 4,1.33340805598283,103.87841250002135,TOA PAYOH
70049,Upp Aljunied Rd,Aft Blk 4,1.33290666703267,103.87871499999147,TOA PAYOH
70051,Upp Aljunied Rd,Aft Joo Seng Rd,1.33627202154131,103.87777948299752,TOA PAYOH
70059,Upp Aljunied Rd,Blk 7,1.33477611102342,103.8783116670176,TOA PAYOH
70061,Upp Aljunied Rd,Bef Bidadari Pk Dr,1.3375,103.87444,TOA PAYOH
70069,Upp Aljunied Rd,Aft Bidadari Pk Dr,1.337778056,103.8736111,TOA PAYOH
70071,Ubi Ave 3,Cycle & Carriage,1.33377161253401,103.89841293744438,GEYLANG
70079,Ubi Ave 3,Aft Regent Motors,1.33372166698373,103.89851833301576,GEYLANG
70081,Ubi Ave 3,Opp HDB CP,1.33227580149459,103.89497442435284,GEYLANG
70089,Ubi Ave 3,HDB CP,1.33187702164512,103.89443953236938,GEYLANG
70091,Ubi Ave 3,Opp Traffic Police,1.33071735944004,103.89091372491256,GEYLANG
70099,Ubi Ave 3,Traffic Police,1.33063155191578,103.89132142065272,GEYLANG
70101,MacPherson Rd,Bef Jln Wangi,1.3296996501314,103.8739529682152,TOA PAYOH
70109,MacPherson Rd,Gulab Bldg,1.32946242383323,103.874037265782,GEYLANG
70111,MacPherson Rd,Opp Cencon Bldg,1.3307766855737,103.87714812684304,TOA PAYOH
70119,MacPherson Rd,Cencon Bldg,1.33075033509776,103.8777335022986,GEYLANG
70121,MacPherson Rd,Aft Jln Muhibbah,1.3319080537309,103.8811428214188,TOA PAYOH
70129,MacPherson Rd,Opp Jln Muhibbah,1.33157543468156,103.88058185579888,GEYLANG
70131,MacPherson Rd,Bef Davidson Rd,1.3327616336301,103.88503448837112,TOA PAYOH
70139,MacPherson Rd,Aft Jln Belangkas,1.33218202150261,103.88328460405728,GEYLANG
70141,MacPherson Rd,Citimac Ind Cplx,1.33325940650465,103.88723373413464,TOA PAYOH
70149,MacPherson Rd,Bef Blk 82,1.33291249995394,103.88646305557552,GEYLANG
70151,Merpati Rd,Aft Jln Anggerek,1.32768374279565,103.8809633442231,GEYLANG
70161,Merpati Rd,OPP MATTAR STN EXIT A,1.32758635490072,103.88324806418214,GEYLANG
70171,Circuit Rd,Blk 77,1.32833666697134,103.8854713890276,GEYLANG
70181,Circuit Rd,Blk 36,1.32886177068404,103.88691723349125,GEYLANG
70191,Circuit Rd,OPP BLK 66,1.327333,103.887875,GEYLANG
70201,Circuit Rd,OPP MACPHERSON STN EXIT D,1.32461138902969,103.88885416699938,GEYLANG
70211,Pipit Rd,Blk 90,1.32362166702646,103.88696166698932,GEYLANG
70221,Circuit Rd,Blk 79 FC,1.32620809233247,103.88512100988676,GEYLANG
70231,Mattar Rd,OPP MATTAR STN EXIT B,1.325842,103.884002,GEYLANG
70241,Mattar Rd,Aft Grace Baptist Ch,1.32525399997752,103.88199999996776,GEYLANG
70251,Paya Lebar Rd,Macpherson Stn Exit C,1.32497158481981,103.89037074589528,GEYLANG
70259,Paya Lebar Rd,Macpherson Stn Exit B,1.32498730068675,103.89080428753108,GEYLANG
70261,Paya Lebar Rd,Opp Orion @ Paya Lebar,1.32884296980066,103.88962746952592,GEYLANG
70269,Paya Lebar Rd,Citipoint Ind Cplx,1.32824611112671,103.89014388885742,GEYLANG
70271,Paya Lebar Rd,Le Crescendo,1.33078171512111,103.88931512831826,GEYLANG
70279,Paya Lebar Rd,Opp Trinity @ Paya Lebar,1.33155751923227,103.88951499040957,GEYLANG
70281,Upp Paya Lebar Rd,Aft Tai Seng Stn,1.33530627797371,103.8879999999696,TOA PAYOH
70289,Upp Paya Lebar Rd,Aft Tai Seng Stn Exit C,1.3350640000249,103.8886929999761,HOUGANG
70291,Upp Paya Lebar Rd,Asiawide Ind Bldg,1.33743499996855,103.88713611112668,TOA PAYOH
70299,Upp Paya Lebar Rd,Opp Asiawide Ind Bldg,1.3374750000156,103.88758305557133,HOUGANG
70301,Upp Paya Lebar Rd,Aft Paya Lebar St,1.33965760027057,103.88575915318089,TOA PAYOH
70309,Upp Paya Lebar Rd,Opp Paya Lebar St,1.33965000001824,103.88639700003634,HOUGANG
70311,Kallang Way,Aft Genting Lane,1.32335569812186,103.87901421599854,GEYLANG
70319,Kallang Way,Aft Kallang Way 4,1.32319846234081,103.87904763225208,GEYLANG
70321,Kallang Way,Aft Kallang Way 1,1.32247982189668,103.87674093245458,GEYLANG
70329,Kallang Way,Aft Kallang Way 2,1.32229748021835,103.87682676312598,GEYLANG
70341,Tannery Rd,Tannery Blk,1.32626471325242,103.87490379761162,GEYLANG
70349,Tannery Rd,Bef Lor Bakar Batu,1.32598493140196,103.8744746944284,GEYLANG
70359,Lor Bakar Batu,Aft Kallang Sector,1.32768812063773,103.87256886396422,GEYLANG
70361,Genting Lane,Bef Genting Lk,1.32859972197494,103.87346222198975,GEYLANG
70371,Circuit Link,Macpherson Stn Exit A,1.32623288866609,103.88932330108936,GEYLANG
70379,Circuit Link,Opp Macpherson Stn Exit A,1.32604294133609,103.88933975894,GEYLANG
70401,Ubi Rd 3,BEF UBI RD 4,1.33088230075978,103.89811560002391,GEYLANG
70409,Ubi Rd 3,BLK 3032A,1.33094654621155,103.89789906902672,GEYLANG
71011,Airport Rd,Aft Paya Lebar Rd,1.33411688207761,103.8905439271326,HOUGANG
71021,Airport Rd,Opp Comfort Test Ctr,1.33655775095595,103.89468782549604,HOUGANG
71029,Airport Rd,Comfort Test Ctr,1.33654331402892,103.89504292943955,GEYLANG
71031,Airport Rd,Opp Gordon Warehse Bldg,1.33913918063035,103.8968074607421,HOUGANG
71041,Airport Rd,Opp Air Force Museum,1.34652497125332,103.89845248326446,HOUGANG
71049,Airport Rd,Air Force Museum,1.34609209274348,103.89881549663342,PAYA LEBAR
71051,Hougang Ave 3,Aft Kim Chuan Rd,1.34151105876514,103.89189250385124,HOUGANG
71059,Hougang Ave 3,Bef Kim Chuan Rd,1.34065465828861,103.89195372882892,HOUGANG
71061,Hougang Ave 3,Bef Airport Rd,1.33901443022109,103.89506854137488,HOUGANG
71069,Hougang Ave 3,Aft Airport Rd,1.3385251356058,103.89512258677937,HOUGANG
71071,Eunos Link,Opp Comfort Driving Ctr,1.33638181561906,103.89785574766542,BEDOK
71079,Eunos Link,Comfort Driving Ctr,1.33554558497215,103.8982531208296,GEYLANG
71081,Eunos Link,Eunos Technolink,1.33375855817569,103.9005998503616,BEDOK
71089,Eunos Link,Opp Eunos Technolink,1.33291479894363,103.90097214917816,GEYLANG
71091,Eunos Link,Blk 637,1.33073374785934,103.90373154551284,BEDOK
71099,Eunos Link,Blk 311,1.33022638900189,103.9038336109893,GEYLANG
71101,Ubi Ave 1,Blk 318,1.3283069439771,103.902837222025,GEYLANG
71109,Ubi Ave 1,Maha Bodhi Sch,1.32831828375817,103.90256616022272,GEYLANG
71111,Ubi Ave 1,Blk 343,1.3267052749653,103.9005869517766,GEYLANG
71119,Ubi Ave 1,Opp Blk 343,1.32680124825187,103.90021869264116,GEYLANG
71121,Ubi Ave 2,UBI STN EXIT B,1.330081111,103.8994169,GEYLANG
71129,Ubi Ave 2,UBI STN EXIT A,1.329761944,103.8991489,GEYLANG
71131,Ubi Ave 2,Automobile Megamart,1.33127510693644,103.90140378909662,GEYLANG
71139,Ubi Ave 2,Blk 302,1.33054224737538,103.90087888738246,GEYLANG
71141,Ubi Ave 2,Blk 3023,1.32917333299413,103.89706805602556,GEYLANG
71149,Ubi Ave 2,Blk 3024,1.32886553888796,103.89713767691656,GEYLANG
71151,Ubi Ave 2,Blk 3021,1.32814305145316,103.8944494102938,GEYLANG
71159,Ubi Ave 2,Blk 3026,1.32787641919412,103.89457489895,GEYLANG
71161,Ubi Ave 2,Blk 3019,1.32732994325917,103.89209147524538,GEYLANG
71169,Ubi Ave 2,Aztech Bldg,1.32706502989935,103.89217317535862,GEYLANG
71171,Airport Rd,Opp Scdf Hq,1.33497828854869,103.89238738026172,HOUGANG
71179,Airport Rd,Aft Scdf Hq,1.3346773011372,103.89238294056769,GEYLANG
71181,Airport Rd,Opp Paya Lebar Air Base,1.34332868665716,103.8989460984825,HOUGANG
71189,Airport Rd,Paya Lebar Air Base,1.34494057674135,103.89909457528678,PAYA LEBAR
71191,Airport Rd,Aft Defu Lane 12,1.34114100497371,103.89814797322435,HOUGANG
71201,Ubi Ave 1,Paya Ubi Ind Pk,1.32612447781531,103.89795152582764,GEYLANG
71209,Ubi Ave 1,Opp Paya Ubi Ind Pk,1.32608112825105,103.89720788120638,GEYLANG
71211,Ubi Ave 1,Ubi 55,1.32546235545492,103.89525403753592,GEYLANG
71219,Ubi Ave 1,Ubi Techpark,1.32554207103,103.89505220634288,GEYLANG
71221,Ubi Rd 1,Meiban Ind Bldg,1.32632177179998,103.89318347862556,GEYLANG
71229,Ubi Rd 1,Opp Meiban Ind Bldg,1.32623562632795,103.8933485973626,GEYLANG
71291,Kaki Bt Rd 3,THE LEO,1.33709007875103,103.90374749997088,BEDOK
71299,Kaki Bt Rd 3,EMPIRE TECHNOCENTRE,1.33675693078428,103.9040176205713,BEDOK
71331,Kaki Bt Ave 2,KAKI BT AUTOHUB,1.33683480070641,103.90096749998747,BEDOK
71339,Kaki Bt Ave 2,OPP KAKI BT AUTOHUB,1.33681468016557,103.90112122053516,BEDOK
72011,Jln Eunos,Blk 322,1.32816499999482,103.90548361097667,GEYLANG
72019,Jln Eunos,Opp Blk 322,1.32884628389091,103.90546507501656,BEDOK
72021,Bedok Reservoir Rd,Blk 646,1.33096531210116,103.9063218660858,BEDOK
72029,Bedok Reservoir Rd,Opp Blk 646,1.33086398684,103.90655207721196,BEDOK
72031,Kaki Bt Ave 1,BEF KAKI BT STN EXIT B,1.33521859078695,103.9099203114682,BEDOK
72039,Kaki Bt Ave 1,KAKI BT STN EXIT A,1.33546648279458,103.90985114690736,BEDOK
72041,Kaki Bt Ave 1,Blk 660A CP,1.33470286981513,103.90743417265202,BEDOK
72049,Kaki Bt Ave 1,Opp Blk 660A CP,1.33490332816583,103.90747460787432,BEDOK
72051,Kaki Bt Ave 1,Kaki Bt Ind Est,1.33343973211343,103.90412516288116,BEDOK
72059,Kaki Bt Ave 1,Opp Kaki Bt Ind Est,1.33375833299433,103.90428000002385,BEDOK
72061,Bedok Reservoir Rd,Blk 122,1.33177922756641,103.9098393917043,BEDOK
72069,Bedok Reservoir Rd,Blk 121,1.33150994155892,103.90977961908514,BEDOK
72071,Bedok Reservoir Rd,Blk 133,1.33219165087886,103.91184110459189,BEDOK
72079,Bedok Reservoir Rd,Blk 609,1.33201510811169,103.91201112281274,BEDOK
72131,Kaki Bt Ave 3,OPP TECH VIEW,1.33791126455323,103.90994099232344,BEDOK
72139,Kaki Bt Ave 3,TECH VIEW,1.337282,103.909145,BEDOK
72141,Kaki Bt Ave 3,BARTLEY BIZ CTR,1.33860729777301,103.91150189998882,BEDOK
72149,Kaki Bt Ave 3,SHUN LI IND PK,1.33834674682355,103.91170534393189,BEDOK
72151,Kaki Bt Ave 6,AUTOBAY @ KAKI BT,1.34084789558521,103.91301810001244,BEDOK
72159,Kaki Bt Ave 6,OPP AUTOBAY @ KAKI BT,1.340359,103.912709,BEDOK
72161,Kaki Bt Rd 5,AFT BARTLEY VIADUCT,1.34114935376337,103.916355499978,BEDOK
72169,Kaki Bt Rd 5,BEF BARTLEY VIADUCT,1.34105,103.916208,BEDOK
72171,Bedok Nth Rd,Opp HomeTeamNS,1.342473,103.918486,BEDOK
72179,Bedok Nth Rd,HomeTeamNS,1.342322,103.918768,BEDOK
73019,Airport Rd,Bef RSAF Roundabout,1.35196515809661,103.8994408560332,PAYA LEBAR
73021,Tampines Rd,Bef Tampines Ind Dr,1.37990824811851,103.91860651287472,PAYA LEBAR
73029,Tampines Rd,Aft Tampines Ind Dr,1.37988665914102,103.91817387962284,PAYA LEBAR
73031,Tampines Rd,Aft Tampines Ind Dr,1.37606329708152,103.920020388391,PAYA LEBAR
73039,Tampines Rd,Bef Tampines Ind Dr,1.37605781654383,103.919840609252,PAYA LEBAR
73041,Airport Rd,ST Aero,1.35049911274132,103.89882183551578,PAYA LEBAR
73049,Airport Rd,Air Force Sch,1.35075966304764,103.89911545547028,PAYA LEBAR
74009,Tampines St 62,Tampines Nth Int,1.368916,103.939651,TAMPINES
74011,Tampines Rd,Aft Tampines Ind Ave 5,1.37329165833159,103.92045032835672,PAYA LEBAR
74019,Tampines Rd,Bef Tampines Ind Ave 5,1.37358500000858,103.92015138898552,PAYA LEBAR
74021,Tampines Rd,Bef Tampines Ind Ave 4,1.37042803443167,103.92278161130189,PAYA LEBAR
74029,Tampines Rd,Aft Tampines Ind Ave 4,1.3700705233294,103.92288994719686,PAYA LEBAR
74031,Tampines Rd,Bef Tampines Lk,1.367627,103.925697,PAYA LEBAR
74039,Tampines Rd,Aft Tampines Ind Ave 2,1.367076,103.925908,PAYA LEBAR
74041,Tampines Link,Opp Golden Pagoda Tp,1.36850444400102,103.92978611099927,PAYA LEBAR
74051,Tampines Rd,Tampines Dormitory,1.366363,103.929336,PAYA LEBAR
74059,Tampines Rd,Opp Tampines Dormitory,1.366122,103.929222,PAYA LEBAR
75009,Tampines Ctrl 1,Tampines Int,1.35407552367477,103.94339098473914,TAMPINES
75019,Tampines Concourse,Tampines Concourse Int,1.35737133106172,103.9416488042812,TAMPINES
75021,Tampines Street 86,BLK 879B,1.35168445182114,103.92851745350568,TAMPINES
75031,Tampines Ave 8,Opp Springfield Sec Sch,1.35080696753697,103.92946243284943,TAMPINES
75039,Tampines Ave 8,Springfield Sec Sch,1.3506577199911,103.92956819494434,TAMPINES
75041,Tampines Street 86,Blk 875B,1.352932,103.929146,TAMPINES
75051,Tampines Ave 1,TAMPINES WEST STN EXIT B,1.34503394154132,103.9400815317342,TAMPINES
75059,Tampines Ave 1,BEF TAMPINES WEST STN,1.34471168546511,103.9402168928283,TAMPINES
75061,Bedok Reservoir Rd,Blk 954D,1.34071391760745,103.9364683628148,TAMPINES
75069,Bedok Reservoir Rd,Blk 960A,1.34066333296943,103.9366999999988,TAMPINES
75071,Tampines Ave 3,Opp Blk 819,1.34893303477474,103.93654250213598,TAMPINES
75079,Tampines Ave 3,Blk 819,1.34858249441921,103.9370121634589,TAMPINES
75081,Tampines Ave 3,Blk 831,1.34986941891093,103.93426738811776,TAMPINES
75089,Tampines Ave 3,Blk 827,1.34977145890473,103.93404731779178,TAMPINES
75099,Tampines St 81,Blk 897,1.34810640028821,103.93423427925954,TAMPINES
75101,Tampines Ave 3,Blk 880,1.35109968413462,103.93150144928326,TAMPINES
75109,Tampines Ave 3,Blk 888,1.35115140327554,103.93102423699943,TAMPINES
75111,Tampines St 84,Blk 874A,1.35304499998303,103.93201333297846,TAMPINES
75121,Tampines Ave 5,Opp Darul Ghufran Mque,1.35593392058986,103.93903255460285,TAMPINES
75129,Tampines Ave 5,Darul Ghufran Mque,1.35563642049496,103.9393652171196,TAMPINES
75131,Tampines Ave 5,Bet Blks 701/702,1.35594818346107,103.93709646027764,TAMPINES
75139,Tampines Ave 5,Blk 863,1.35563964372785,103.9361250375664,TAMPINES
75141,Tampines Ave 5,Blk 730,1.35625000000112,103.93377888890949,TAMPINES
75149,Tampines Ave 5,Blk 867A,1.35597194444127,103.93366388890492,TAMPINES
75151,Tampines Ave 8,Opp Blk 871A,1.35451781224143,103.93145206236656,TAMPINES
75159,Tampines Ave 8,Blk 874,1.35405115206724,103.93146643451304,TAMPINES
75161,Tampines St 83,Blk 855,1.35324997143303,103.93456070784656,TAMPINES
75169,Tampines St 83,Opp Blk 853,1.35327639994383,103.93440612457628,TAMPINES
75171,Tampines Ave 5,UWCSEA,1.3575,103.9313,TAMPINES
75179,Tampines Ave 5,Blk 871C,1.357,103.9317,TAMPINES
75201,Tampines St 83,Blk 835,1.35078500992301,103.93353377368994,TAMPINES
75209,Tampines St 83,Blk 882A,1.35145000000178,103.93361000002288,TAMPINES
75219,Tampines St 81,Blk 889,1.34971138040971,103.9321567318492,TAMPINES
75221,Tampines Ave 1,Opp Temasek Poly East G,1.34567355960876,103.93595044893452,TAMPINES
75229,Tampines Ave 1,Temasek Poly East G,1.34499782605889,103.93676608938834,TAMPINES
75231,Tampines Ave 1,Opp Temasek Poly,1.34707779444929,103.93265533979496,TAMPINES
75239,Tampines Ave 1,Temasek Poly,1.34675259898315,103.9325765583272,TAMPINES
75241,Tampines Ave 1,Opp Temasek Poly West G,1.34844803009871,103.92980219657612,TAMPINES
75249,Tampines Ave 1,Temasek Poly West G,1.34791499671757,103.93017010145029,TAMPINES
75251,Tampines Ave 1,Opp Tropica Condo,1.3494983330038,103.92783361101397,TAMPINES
75259,Tampines Ave 1,Tropica Condo,1.34913805600656,103.92798027801848,TAMPINES
75261,Tampines Ave 6,Bet Blks 710/713,1.35801998380195,103.93796778680796,TAMPINES
75269,Tampines Ave 6,Opp Blks 710/713,1.35917286418935,103.93814214622792,TAMPINES
75271,Tampines Ave 9,Blk 721,1.36024833439953,103.93601495043112,TAMPINES
75279,Tampines Ave 9,Opp Blk 721,1.3604749400553,103.93620400344062,TAMPINES
75281,Tampines Ave 9,Blk 742A,1.36022789260467,103.93363809095122,TAMPINES
75289,Tampines Ave 9,Opp Blks 741/742,1.36045667202312,103.93331674675824,TAMPINES
75291,Tampines Ave 10,Aft Tampines Ave 9,1.364015,103.930753,PAYA LEBAR
75299,Tampines Ave 10,Bef Tampines Ave 9,1.364115,103.931119,TAMPINES
75311,Tampines Ave 10,Bef Tampines Lk,1.367478,103.930734,PAYA LEBAR
75319,Tampines Ave 10,Aft Tampines Lk,1.367593,103.931091,TAMPINES
75329,Tampines St 71,Poi Ching Sch,1.35775471736024,103.93627195175704,TAMPINES
75339,Tampines St 71,Blk 734,1.35846309875614,103.93415212517196,TAMPINES
75341,Bedok Reservoir Rd,Opp The Clearwater Condo,1.33832204097015,103.933861255669,BEDOK
75349,Bedok Reservoir Rd,The Clearwater Condo,1.33811824869625,103.9339578151498,BEDOK
75351,Tampines Ave 10,Tampines Wafer Fab Pk,1.37364163782281,103.93077504302,PAYA LEBAR
75359,Tampines Ave 10,IKEA Tampines/Aft TPE,1.37438650022455,103.93147946559002,TAMPINES
75361,Tampines Ave 10,Bef Tampines Ind Ave 5,1.3706441545828,103.93030234430374,PAYA LEBAR
75369,Tampines Ave 10,Bef Tampines Lk,1.37079630405212,103.93056528604264,TAMPINES
75371,Tampines Ave 10,Aft Tampines Ave 5,1.35909826524265,103.93052373888251,PAYA LEBAR
75379,Tampines Ave 10,Bef Tampines Ave 5,1.35943002306953,103.9309897702735,TAMPINES
75381,Tampines Ind Ave 5,T5@TAMPINES,1.373188889,103.9266,PAYA LEBAR
75391,Tampines Ind Ave 5,OPP SILTRONIC,1.37507,103.9213,PAYA LEBAR
75401,Tampines Ave 10,AFT TAMPINES AVE 1,1.3517582770335,103.92671414169044,PAYA LEBAR
75409,Tampines Ave 10,THE SANTORINI,1.35220181029011,103.92724068972524,TAMPINES
75411,Tampines Ave 10,BEF TAMPINES FIRE STN,1.35607656836954,103.92905500001906,PAYA LEBAR
75419,Tampines Ave 10,AFT TAMPINES AVE 5,1.35575831547919,103.92918587034406,TAMPINES
75461,Tampines Avenue 11,Reebonz Bldg,1.365944,103.933409,TAMPINES
75469,Tampines Avenue 11,Opp Reebonz Bldg,1.36626888891089,103.93315812393162,TAMPINES
75471,Tampines Ave 6,Blk 602B,1.361598056,103.9379408,TAMPINES
75479,Tampines Ave 6,Blk 619A,1.361776111,103.9381889,TAMPINES
75481,Tampines Ave 6,Blk 609D,1.363804,103.93794,TAMPINES
75489,Tampines Ave 6,Opp Blk 609D,1.363941111,103.9381689,TAMPINES
75491,Tampines Ave 6,Blk 614,1.365746,103.936676,TAMPINES
75499,Tampines Ave 6,Opp Blk 614,1.366074,103.936768,TAMPINES
75501,Tampines Nth Dr 1,Blk 604A,1.361552,103.934734,TAMPINES
75509,Tampines Nth Dr 1,Opp Blk 604A,1.361373,103.934576,TAMPINES
75511,Tampines Nth Dr 1,Blk 610C,1.364262,103.934773,TAMPINES
75519,Tampines Nth Dr 1,Opp Blk 610C,1.364004,103.934527,TAMPINES
75541,Tampines St 62,OPP BLK 648A,1.368309,103.941523,TAMPINES
75549,Tampines St 62,BLK 648A,1.368246,103.941407,TAMPINES
75551,Tampines St 62,BLK 641A,1.366268,103.943413,TAMPINES
75559,Tampines St 62,BLK 646B,1.36642,103.943193,TAMPINES
75561,Tampines Nth Dr 2,BLK 648C,1.366506,103.941333,TAMPINES
75569,Tampines Nth Dr 2,BLK 636C,1.365866,103.941721,TAMPINES
75571,Tampines Nth Dr 2,BLK 637B,1.36378,103.943296,TAMPINES
75579,Tampines Nth Dr 2,BLK 630B,1.363603,103.94323,TAMPINES
75581,Tampines Ave 12,BLK 637 CP,1.363484,103.944546,TAMPINES
75589,Tampines Ave 12,OPP BLK 638A,1.364117,103.945427,TAMPINES
75591,Tampines Ave 12,BEF BLK 631B,1.362079,103.942426,TAMPINES
75599,Tampines Ave 12,OPP BLK 631B,1.362446,103.943349,TAMPINES
76031,Tampines Ave 2,TAMPINES EAST STN EXIT B,1.35507956918888,103.95529781026744,TAMPINES
76039,Tampines Ave 2,TAMPINES EAST STN EXIT C,1.35506418976437,103.9555498102644,TAMPINES
76041,Tampines St 82,BLK 842C,1.35122178461773,103.9365069000221,TAMPINES
76049,Tampines St 82,OPP BLK 842C,1.35118252345739,103.93633200959248,TAMPINES
76051,Tampines Ave 5,Our Tampines Hub,1.35313809279079,103.9412639409046,TAMPINES
76059,Tampines Ave 5,Opp Our Tampines Hub,1.35296163572491,103.94165154852796,TAMPINES
76061,Tampines Ave 5,Blk 938,1.3482019444416,103.94189805552269,TAMPINES
76069,Tampines Ave 5,Blk 147,1.34875342114003,103.94208629087404,TAMPINES
76071,Tampines Ave 2,Blk 141,1.34802638899143,103.94517805600674,TAMPINES
