TYP_CD_DES,STN_NAM_DE,geometry,latitude,longitude,planning_area
MRT,TAMPINES MRT STATION,"POLYGON ((40488.792913729325 37181.92191830091, 40455.82421372924 37222.13281830028, 40375.19141372945 37320.4922183007, 40407.03121372964 37346.63281830028, 40446.03121372964 37299.10941830091, 40515.07421372924 37214.84371829964, 40507.543013729155 37204.140618300065, 40507.46481372975 37204.042918300256, 40497.59371372964 37191.73441830091, 40497.51171372924 37191.640618300065, 40488.87111372966 37182.00781830028, 40488.792913729325 37181.92191830091))",1.3532891915288594,103.94515900793743,TAMPINES
MRT,TAMPINES EAST MRT STATION,"POLYGON ((41557.00571372919 37532.621618300676, 41556.934413729236 37539.91521830112, 41553.13631372992 37539.87811830081, 41532.26371372957 37558.121618300676, 41532.29431372974 37558.80501830019, 41531.295313729905 37558.849818300456, 41531.426113729365 37561.76721830107, 41511.41571372934 37562.664418300614, 41508.58701372985 37563.34171830118, 41481.934313729405 37564.53671829961, 41482.59941372927 37579.37181830034, 41394.953513729386 37583.30121830106, 41394.94391372986 37583.0865183007, 41391.9680137299 37582.59171830118, 41385.5492137298 37582.879518300295, 41386.63871372957 37607.18191830069, 41381.461513729766 37607.41401830129, 41381.958713729866 37618.50291830115, 41411.41151372995 37617.18241829984, 41411.192713729106 37612.300718300045, 41411.79211372975 37612.27381830104, 41411.59291372914 37607.830518299714, 41448.656613729894 37606.16891830042, 41451.510313729756 37605.24011830054, 41510.23901372962 37602.607218300924, 41510.47401372995 37607.849618300796, 41511.07341372967 37607.822718299925, 41511.29141373001 37612.6845183, 41501.32111372985 37612.70931830071, 41495.62661372963 37612.72341830097, 41495.648713729344 37621.64871830121, 41504.99001372978 37621.62541829981, 41511.69151372928 37621.60881830007, 41574.523913729936 37618.79181830026, 41592.8188137291 37617.971618300304, 41611.16901372932 37618.797718301415, 41613.61821372993 37621.379718299955, 41613.66401372943 37651.25771830045, 41617.01641372964 37651.25251829997, 41617.043013729155 37668.580518299714, 41625.46551372949 37668.56761830114, 41625.43891372997 37651.24001830071, 41625.4390137298 37651.24001830071, 41625.38731372915 37617.51271830127, 41618.7646137299 37610.53091830015, 41592.8196137296 37609.362918300554, 41575.23731372971 37610.151218300685, 41573.53571372945 37572.20451830141, 41624.88611372933 37564.54981829971, 41624.844513729215 37537.39881830104, 41624.48471372947 37537.39931830019, 41624.458213729784 37520.07131830044, 41616.31821372919 37520.083818299696, 41616.344713729806 37537.411818301305, 41611.83951372933 37537.41871830076, 41611.87071372941 37557.795018300414, 41573.148513729684 37563.567218299955, 41572.094713729806 37540.06361830048, 41564.934013729915 37539.993518300354, 41564.99451372959 37533.808918301016, 41565.09531372972 37523.50511830114, 41557.09571372997 37523.42681830004, 41557.00571372919 37532.621618300676))",1.3562130024622965,103.95480497241816,TAMPINES
MRT,TAI SENG MRT STATION,"POLYGON ((34040.35411372967 35346.42391830124, 34042.76991372928 35347.51341830008, 34045.18571372982 35348.60291830078, 34047.23091372941 35344.0678183008, 34048.719213729724 35343.504818299785, 34075.28341372963 35355.48511829972, 34070.23651372921 35366.675618300214, 34069.097413729876 35367.01221830025, 34068.37831372954 35368.60661830008, 34093.35561372992 35379.871318301186, 34094.07471372932 35378.276718299836, 34093.624313729815 35377.08631830104, 34113.58441372961 35332.828118300065, 34113.78281372972 35332.75311830081, 34141.90341372974 35270.400818301365, 34141.77821372915 35270.07011830062, 34159.20731372945 35231.42421830073, 34135.825013729744 35220.879318300635, 34135.393513729796 35221.83631830104, 34124.54761372972 35216.94501830079, 34121.961013729684 35200.7385183014, 34113.967013729736 35197.13331830129, 34114.584013729356 35195.765018301085, 34107.934113729745 35192.76591830142, 34102.260113729164 35205.346618300304, 34110.85971372947 35209.225018300116, 34113.55061372928 35226.08571830019, 34105.833913729526 35243.822618300095, 34122.15761372913 35251.1845183, 34118.29331372958 35259.75291830115, 34097.93011373002 35250.56911830045, 34095.480413729325 35244.094218300655, 34099.65501372982 35234.83771830052, 34094.983113729395 35232.73081829958, 34090.3112137299 35230.623818300664, 34085.59381372947 35241.08401830122, 34080.87631372921 35251.54431829974, 34097.960913729854 35259.249418299645, 34115.045613729395 35266.95441829972, 34104.27431372926 35290.83791830018, 34093.50301372912 35314.72141830064, 34064.41041372996 35301.60081830062, 34052.79651372973 35327.35301830061, 34049.6042137295 35325.91331830062, 34044.97911372967 35336.16861830093, 34040.35411372967 35346.42391830124))",1.3354531036164103,103.88816447585148,TOA PAYOH
MRT,TAI SENG FACILITY BUILDING,"POLYGON ((34726.13181372918 36110.94991829991, 34738.774113729596 36128.98321830109, 34739.765213729814 36130.39701830037, 34741.238613729365 36129.36421830021, 34742.703113729134 36129.621618300676, 34755.42711372953 36121.17811829969, 34762.787513729185 36116.82001830079, 34777.53851372935 36108.1714182999, 34783.30441372935 36118.00581829995, 34840.676013729535 36084.368618300185, 34846.289813729934 36093.9436183013, 34883.0735137295 36072.37721830048, 34933.05271372944 36043.07581830025, 34933.0520137297 36043.07461830042, 35005.472413729876 36000.61421830021, 34997.54411372915 35987.09171830118, 35008.151813729666 35980.87241830118, 35008.086113729514 35971.05761830136, 35018.65031372942 35964.86381830089, 35007.32061372977 35945.54011830129, 34981.91541372985 35960.43541830033, 34977.262713729404 35952.49981830083, 34881.814413729124 36008.4615183007, 34885.31691372953 36014.43521830067, 34831.22341372911 36046.151118300855, 34831.55181372911 36046.71121830121, 34749.54621372931 36094.79191830009, 34742.83721372951 36099.26111830026, 34736.26431372948 36103.846518300474, 34726.13181372918 36110.94991829991))",1.3421829604254405,103.8952033412204,HOUGANG
LRT,SUMANG LRT STATION,"POLYGON ((35245.99911372922 43321.828218299896, 35232.841713729315 43328.91141830012, 35253.42561372928 43367.13151830062, 35263.86251372937 43386.52571829967, 35277.012813729234 43379.39371830039, 35275.412413729355 43376.42421830073, 35245.99911372922 43321.828218299896))",1.4083532967338412,103.89851028688162,PUNGGOL
MRT,SUB STATION,"POLYGON ((42442.36861372925 35216.14951829985, 42456.46761372965 35237.0491183009, 42456.572813729756 35237.20541829988, 42458.727613729425 35235.749718301, 42458.73701372929 35235.76371829957, 42466.74271372985 35234.39471830055, 42464.85751372948 35231.60861830041, 42589.48541372921 35147.41401830129, 42575.26681372989 35126.36741830036, 42442.36861372925 35216.14951829985))",1.334444044782844,103.96375092204562,TAMPINES
MRT,STEVENS MRT STATION,"POLYGON ((27140.399313729256 33629.425818299875, 27144.78061372973 33627.95131830126, 27149.161913729273 33626.47681830078, 27151.877613729797 33625.140818299726, 27154.59331372939 33623.8047183007, 27191.556113729253 33611.36491830088, 27228.518913729116 33598.925118301064, 27231.48981372919 33598.34731830098, 27234.460713729262 33597.76951830089, 27238.699613729492 33596.342918301, 27242.93861372955 33594.91631830111, 27242.619713729247 33593.96841830015, 27242.300613729283 33593.020618300885, 27242.179313729517 33592.65861830115, 27241.376413729973 33590.27191830054, 27240.45181372948 33587.52321830019, 27240.1639137296 33586.66721829958, 27236.82921372913 33576.7534183003, 27231.581813729368 33561.15301830135, 27229.66901372932 33555.466318299994, 27201.94061372988 33564.798318300396, 27174.21231372934 33574.13021830097, 27174.116613729857 33573.84591829963, 27158.537713729776 33579.089018300176, 27142.958813729696 33584.33201830089, 27140.265613729134 33602.67921829969, 27137.572513729334 33621.026318300515, 27137.91131372936 33622.03311830014, 27138.836313729174 33624.781618300825, 27139.76131372992 33627.53011829965, 27140.399313729256 33629.425818299875))",1.3200659546015552,103.82602302626412,TANGLIN
MRT,STADIUM MRT STATION,"POLYGON ((32724.099113729782 31725.075318301097, 32725.152313729748 31722.8234183006, 32729.527313729748 31724.868718300015, 32729.83461372927 31725.058218300343, 32730.14181372989 31725.2478183005, 32730.44891372975 31725.43771830015, 32730.75581372995 31725.62781830132, 32731.062613729388 31725.81801830046, 32731.369313729927 31726.00851830095, 32731.675813729875 31726.199218301103, 32731.982213729993 31726.390118300915, 32732.28851372935 31726.581118300557, 32732.594713729806 31726.77241829969, 32732.900813729502 31726.963918300346, 32733.206713729538 31727.15561830066, 32733.512513729744 31727.347518300638, 32733.818213729188 31727.539618300274, 32734.123813729733 31727.73191829957, 32734.429213729687 31727.92441830039, 32734.73451372981 31728.11711830087, 32735.039713729173 31728.31001830101, 32735.344713729806 31728.50311830081, 32735.64971372951 31728.69641830027, 32735.95451372955 31728.889918301255, 32736.25911372993 31729.083618300036, 32736.56371372938 31729.27761830017, 32736.86811372917 31729.471718300134, 32737.17241372913 31729.66601829976, 32737.47651372943 31729.860518300906, 32737.78061372973 31730.05521829985, 32738.08451372944 31730.25011830032, 32738.388313729316 31730.445218300447, 32738.691913729534 31730.640618300065, 32738.99551372975 31730.836118301377, 32739.298913729377 31731.031818300486, 32739.602113729343 31731.227718301117, 32739.90521372948 31731.42381830141, 32740.208313729614 31731.62011830136, 32740.511113729328 31731.816618300974, 32740.813913729973 31732.013418300077, 32741.116513729095 31732.210318300873, 32741.41901372932 31732.40741830133, 32741.721313729882 31732.604718299583, 32742.023613729514 31732.80221830122, 32742.325713729486 31732.99991830066, 32742.627613729797 31733.197818299755, 32742.929413729347 31733.395918300375, 32743.23121372983 31733.594218300655, 32743.53271372989 31733.792718300596, 32743.834113729186 31733.991418300197, 32744.135513729416 31734.19031830132, 32744.436613729224 31734.38941830024, 32744.737713729963 31734.588718300685, 32745.03861372918 31734.78821830079, 32745.339413729496 31734.987918300554, 32745.640013729222 31735.18781829998, 32745.940513729118 31735.387918300927, 32746.240913729183 31735.588218299672, 32746.54111372959 31735.78861830011, 32746.841213729233 31735.98931830004, 32747.141213729978 31736.190218299627, 32747.44111372996 31736.39121830091, 32747.740813729353 31736.592518299818, 32748.040313730016 31736.79401830025, 32748.339813729748 31736.995618300512, 32748.63911372982 31737.197518300265, 32748.9382137293 31737.399518299848, 32754.531113729812 31741.206018300727, 32772.632813729346 31753.48681830056, 32775.882913729176 31746.53881829977, 32777.51351372991 31747.301118301228, 32787.25891372934 31726.467518299818, 32785.6285137292 31725.704818300903, 32785.96741372999 31724.980418300256, 32735.252913729288 31701.230818299577, 32735.96291372925 31699.71281830035, 32630.890213729814 31650.56291829981, 32630.169913729653 31652.102718301117, 32579.445213729516 31628.37511830032, 32579.10621372983 31629.099818300456, 32578.15511372965 31628.654918299988, 32567.98661372997 31650.393218301237, 32568.958713729866 31650.793318299577, 32566.110813729465 31656.881518300623, 32587.13951372914 31662.904918299988, 32593.808713729493 31664.814418300986, 32594.154813729227 31664.914318300784, 32594.50081372913 31665.01451830007, 32594.846713729203 31665.114818301052, 32595.192613729276 31665.21541829966, 32595.53841372952 31665.31621829979, 32595.88411372993 31665.417318301275, 32596.229813729413 31665.518618300557, 32596.575513729826 31665.62011830136, 32596.921013729647 31665.721818299964, 32597.266513729468 31665.82381829992, 32597.61191372946 31665.926018301398, 32597.95731372945 31666.028418300673, 32598.30261372961 31666.13101829961, 32598.647813729942 31666.2339182999, 32598.99291372951 31666.337018299848, 32599.338013730012 31666.44041830115, 32599.68311372958 31666.54391830042, 32600.02801372949 31666.647718301043, 32600.3729137294 31666.751718301326, 32600.71771372948 31666.85591830127, 32601.062513729557 31666.960418300703, 32601.407213729806 31667.065118299797, 32601.751813729294 31667.170018300414, 32602.096313729882 31667.27521830052, 32602.44081372954 31667.38051830046, 32602.785213729367 31667.486118299887, 32603.129613729194 31667.591918300837, 32603.47381372936 31667.69801830128, 32603.818013729528 31667.80431830138, 32604.162213729694 31667.91081830114, 32604.50621372927 31668.017518300563, 32604.850213729776 31668.124518301338, 32605.19421372935 31668.23171829991, 32605.538013729267 31668.339118300006, 32605.881813729182 31668.44671829976, 32606.225513729267 31668.55461830087, 32606.56911372952 31668.662618299946, 32606.912713729776 31668.771018300205, 32607.25621372927 31668.879518300295, 32607.599613729864 31668.988318299875, 32607.943013729528 31669.097318300977, 32608.28621372953 31669.206518299878, 32608.629513729364 31669.3159183003, 32608.972613729537 31669.425618300214, 32609.31561372988 31669.53551829979, 32609.65861372929 31669.645618300885, 32610.001613729633 31669.75591829978, 32610.344413729385 31669.866518300027, 32610.687213729136 31669.977318299934, 32611.029913729988 31670.088318301365, 32611.372513729148 31670.199618300423, 32611.71501372941 31670.311018301174, 32612.05751372967 31670.422718301415, 32612.39991372917 31670.534618301317, 32612.74221372977 31670.64681830071, 32613.084413729608 31670.75911829993, 32613.426613729447 31670.871718300506, 32613.768713729456 31670.984518300742, 32614.110713729635 31671.097618300468, 32614.452613729984 31671.210818300024, 32614.7945137294 31671.324318300933, 32615.13631372992 31671.43801829964, 32615.478013729677 31671.5520182997, 32615.819613729604 31671.66611829959, 32619.460313729942 31673.368218300864, 32620.085713729262 31673.66081830114, 32619.026513729244 31675.925318300724, 32724.099113729782 31725.075318301097))",1.3028541000200191,103.8753479636843,KALLANG
MRT,SIXTH AVENUE MRT STATION,"POLYGON ((23923.505513729528 34825.77491830103, 23927.843713729642 34824.238018300384, 23932.180913729593 34822.70131830126, 23932.97321372945 34821.94311830029, 23935.341613729484 34819.67641830072, 23971.682113729417 34806.80251830071, 24008.02261372935 34793.928518300876, 24044.363113729283 34781.05461830087, 24079.761113729328 34768.5146182999, 24080.41901372932 34770.37181830034, 24088.97341372911 34767.341418299824, 24097.52781372983 34764.310918301344, 24092.906313729472 34751.265318300575, 24089.33231372945 34741.16891830042, 24088.284813729115 34738.219818299636, 24079.730413729325 34741.25021830015, 24071.176013729535 34744.28071830049, 24071.67691372987 34745.69441829994, 24065.268913729116 34747.969618299976, 24060.66071372945 34734.96171830036, 24060.399413730018 34735.05431830138, 24051.43791372981 34730.781318301335, 24044.757113729604 34733.14801830053, 24029.75581372995 34738.4623183012, 24032.100013729185 34745.07961830124, 24026.444413729943 34747.083218300715, 24031.050813729875 34760.08631830104, 23985.24221372977 34776.319818301126, 23977.47571372986 34754.3952182997, 23937.78621372953 34768.45531830005, 23936.235013729893 34764.07671830058, 23936.19341372978 34764.091418299824, 23905.507113729604 34774.9623183012, 23905.557013729587 34775.10321830027, 23923.505513729528 34825.77491830103))",1.3307848579079669,103.79732046051102,BUKIT TIMAH
LRT,SOUTH VIEW LRT STATION,"POLYGON ((18218.794913729653 40235.980418300256, 18181.714813729748 40252.578118300065, 18183.798813729547 40257.19531830028, 18185.36721372977 40260.675818299875, 18188.757813729346 40268.191418301314, 18225.73441372998 40251.48441830091, 18222.41411372926 40244.066418301314, 18220.85941372998 40240.58981830068, 18218.794913729653 40235.980418300256))",1.3802982861094408,103.74529179987564,CHOA CHU KANG
LRT,SOO TECK LRT STATION,"POLYGON ((35110.20501372963 42970.71291830018, 35095.88201372977 42974.96511830017, 35115.70661372971 43042.40821829997, 35130.02311372943 43038.14311830141, 35110.20501372963 42970.71291830018))",1.4052096471263995,103.8972344083142,PUNGGOL
MRT,SOMERSET MRT STATION,"POLYGON ((28738.431613729335 31363.468718299642, 28702.08791372925 31371.656218299642, 28703.013613729738 31375.759718300775, 28604.822313729674 31397.882818300277, 28603.238313729875 31390.85941830091, 28576.099613729864 31396.972618300468, 28570.398413729854 31371.66601829976, 28560.51951372996 31373.892618300393, 28566.876913729124 31402.119118301198, 28554.87891372945 31404.822218300775, 28567.535213729367 31461.001918300986, 28577.44141372945 31458.76951830089, 28572.357413729653 31436.201218299568, 28579.38091372978 31434.619118301198, 28578.257813729346 31429.636718301103, 28707.855513729155 31400.439418300986, 28708.517613729462 31403.37301830016, 28720.861313729547 31400.591818301007, 28720.201213729568 31397.66601829976, 28744.882813729346 31392.10351829976, 28738.431613729335 31363.468718299642))",1.3002576152123917,103.839075428181,ORCHARD
MRT,SIMEI MRT STATION,"POLYGON ((41399.36721372977 36075.816418301314, 41349.35941372998 36136.83201830089, 41322.53511372954 36169.55861829966, 41296.26951372996 36201.60941830091, 41301.35931372922 36205.773418299854, 41323.17971372977 36223.62501830049, 41426.03901372943 36098.18751830049, 41399.36721372977 36075.816418301314))",1.3431974386722223,103.9533771187526,TAMPINES
MRT,SERANGOON MRT STATION,"POLYGON ((32441.876913729124 36758.60161830112, 32428.94921372924 36769.60941830091, 32422.181613729335 36768.10151830129, 32416.69341372978 36761.648418299854, 32397.584013729356 36777.9297183007, 32473.861313729547 36867.50001830049, 32473.75391372945 36868.83981830068, 32457.466813729145 36882.710918299854, 32462.80471372977 36889.015618300065, 32439.406213729642 36916.33981830068, 32452.849613729864 36927.855418300256, 32470.746113729663 36906.960918299854, 32470.892613729462 36907.085918299854, 32473.36521372944 36904.1992183011, 32473.218713729642 36904.0742183011, 32474.423813729547 36902.66011830047, 32506.939413729124 36940.800818299875, 32506.890613729134 36943.3867183011, 32487.482413729653 36966.863318299875, 32494.263713729568 36972.47261830047, 32514.357413729653 36948.7422183007, 32517.076213729568 36951.93361829966, 32523.24221372977 36946.68361829966, 32489.138713729568 36906.6367183011, 32499.60351372976 36897.72651830129, 32531.89451372996 36935.6367183011, 32568.785113729537 36904.230418300256, 32561.517613729462 36895.69531830028, 32567.22651372943 36890.828118300065, 32547.714813729748 36867.918018300086, 32547.86521372944 36867.78911830112, 32545.402313729748 36864.89451830089, 32545.250013729557 36865.023418299854, 32523.369113729335 36839.328118300065, 32517.08791372925 36844.675818299875, 32497.031213729642 36821.128918301314, 32490.33201372996 36826.83201830089, 32504.097613729537 36843.00001830049, 32494.751913729124 36850.95701830089, 32491.759813729674 36850.71871829964, 32477.531213729642 36833.95701830089, 32489.61521372944 36823.675818299875, 32474.56051372923 36806.003918301314, 32482.058613729663 36799.613318299875, 32473.966813729145 36790.113318299875, 32468.371113729663 36794.878918301314, 32450.86721372977 36774.3242183011, 32453.417913729325 36772.15231830068, 32441.876913729124 36758.60161830112))",1.3496172242889009,103.87363463484908,SERANGOON
MRT,SERANGOON MRT STATION,"POLYGON ((32244.31301372964 36987.673018300906, 32238.22651372943 37008.48211830109, 32263.21001372952 37015.79101829976, 32263.966413729824 37015.56201830134, 32264.25621372927 37016.51911829971, 32362.11531372927 36986.88631829992, 32391.390713729896 37011.96211829968, 32408.347113729455 36992.16611829959, 32391.7180137299 36977.92241830006, 32404.469213729724 36974.061218300834, 32401.771913729608 36965.153818299994, 32402.513713729568 36964.92911829986, 32410.3924137298 36971.678418301046, 32410.392513729632 36971.678418301046, 32411.00931372959 36973.71571830101, 32413.6798137296 36972.907018300146, 32421.61211372912 36963.645718300715, 32402.708013729192 36947.45171830058, 32402.414813729934 36946.48351830058, 32404.686613729224 36945.79561830126, 32404.136013729498 36943.977118300274, 32396.096513729542 36946.41161829978, 32395.661513729952 36944.975018300116, 32456.32941372972 36874.249318299815, 32464.32161372993 36867.4540183004, 32466.17171372939 36867.64281830005, 32471.19931373 36863.36521830037, 32469.546013729647 36861.42381830141, 32448.350313729607 36836.52281830087, 32440.092513729818 36843.54961830005, 32444.53091372922 36848.76691829972, 32435.61161372997 36856.35641830042, 32444.833013729192 36867.19321830012, 32386.988813729957 36934.62711830065, 32386.6117137298 36934.300118301064, 32376.20721372962 36946.42811829969, 32284.73971372936 36974.12541829981, 32255.892613729462 36982.860618300736, 32254.21761372965 36983.36771829985, 32254.5799137298 36984.56411829963, 32244.31301372964 36987.673018300906))",1.3505310712474266,103.8724630720842,SERANGOON
MRT,SENGKANG MRT STATION,"POLYGON ((34864.21501372941 41402.16051829979, 34930.11461372953 41593.39961829968, 34957.16641373001 41584.43701830134, 34890.49831372965 41393.10351829976, 34864.21501372941 41402.16051829979))",1.39152768192613,103.895416080688,SENGKANG
MRT,BRADDELL MRT STATION,"POLYGON ((29504.773413729854 35741.605418300256, 29499.035113729537 35741.980418300256, 29499.07421372924 35742.578118300065, 29488.107413729653 35743.44531830028, 29475.18551372923 35744.28901830129, 29476.60151372943 35765.9922183007, 29480.195313729346 35765.75781830028, 29486.701213729568 35865.44531830028, 29480.214813729748 35865.87111829966, 29480.621113729663 35872.105418300256, 29453.113313729875 35873.90231830068, 29453.689513729885 35882.73441830091, 29487.882813729346 35880.50001830049, 29489.22851372976 35901.10941830091, 29481.794913729653 35901.59371829964, 29482.22071372997 35908.128918301314, 29455.81051372923 35909.85151830129, 29456.376913729124 35918.53511830047, 29482.787113729864 35916.80861829966, 29483.22071372997 35923.44531830028, 29499.785113729537 35922.363318299875, 29510.76171372924 35921.648418299854, 29525.33201372996 35920.6992183011, 29524.33201372996 35905.378918301314, 29522.968713729642 35898.855518300086, 29518.562513729557 35899.14451830089, 29517.222613729537 35878.585918299854, 29576.09571372997 35874.7422183007, 29575.51951372996 35865.91401830129, 29523.330113729462 35869.32031830028, 29522.923813729547 35863.08201830089, 29516.238313729875 35863.51951830089, 29511.822213729843 35795.863318299875, 29508.330113729462 35796.08981830068, 29504.773413729854 35741.605418300256))",1.3404441145040584,103.84679989894848,TOA PAYOH
MRT,NOVENA MRT STATION,"POLYGON ((29127.24021372944 33559.28121829964, 29125.871113729663 33560.523418299854, 29125.501913729124 33560.113318299875, 29121.80271372944 33563.460918299854, 29118.111313729547 33559.38281830028, 29112.402313729748 33564.550818299875, 29116.027313729748 33568.5547183007, 29110.474613729864 33573.58201830089, 29106.849613729864 33569.578118300065, 29101.140613729134 33574.74611829966, 29104.83201372996 33578.8242183011, 29100.642613729462 33582.6172183007, 29101.01171372924 33583.023418299854, 29100.138713729568 33583.81251830049, 29099.94141372945 33587.800818299875, 29111.55471372977 33600.628918301314, 29115.54101372976 33600.828118300065, 29116.94141372945 33599.56251830049, 29192.439413729124 33682.96481830068, 29195.87891372945 33679.85151830129, 29218.808613729663 33705.18361829966, 29218.68551372923 33707.65621829964, 29223.56051372923 33713.03901830129, 29226.55271372944 33713.18751830049, 29236.830113729462 33703.8867183011, 29236.97851372976 33700.89451830089, 29236.857413729653 33700.75781830028, 29242.15821372997 33695.960918299854, 29221.017613729462 33672.605418300256, 29224.488313729875 33669.46481830068, 29141.273413729854 33577.53511830047, 29142.642613729462 33576.29691830091, 29142.839813729748 33572.30861829966, 29131.22661372926 33559.480418300256, 29127.24021372944 33559.28121829964))",1.320430081558181,103.8438181306479,NOVENA
MRT,FARRER PARK MRT STATION,"POLYGON ((30209.009813729674 32630.240218300372, 30203.882813729346 32651.58981830068, 30204.521513729356 32652.36131830141, 30201.488313729875 32665.013718299568, 30201.099613729864 32664.919918300584, 30200.259713729843 32668.419918300584, 30200.65041372925 32668.513618299738, 30195.767613729462 32688.882818300277, 30190.638713729568 32692.029318301007, 30187.01951372996 32691.162118300796, 30187.113313729875 32690.773418299854, 30183.611313729547 32689.933618299663, 30183.51951372996 32690.322318300605, 30170.88081372995 32687.294918300584, 30170.482413729653 32686.376918300986, 30149.12891372945 32681.267618300393, 30146.826213729568 32690.89451830089, 30168.17971372977 32696.003918301314, 30168.94921372924 32695.3672183007, 30181.584013729356 32698.39451830089, 30181.49021372944 32698.78321829997, 30184.99221372977 32699.62301830016, 30185.105513729155 32699.15231830068, 30188.578113729134 32699.898418299854, 30191.88671372924 32705.29101829976, 30189.277313729748 32716.169918300584, 30188.890613729134 32716.078118300065, 30188.050813729875 32719.578118300065, 30188.439413729124 32719.67181830108, 30185.53901372943 32731.779318301007, 30184.605513729155 32732.263618299738, 30179.50591372978 32753.544918300584, 30191.99801372923 32756.539018301293, 30197.091813729145 32735.25581829995, 30196.634713729843 32734.601618301123, 30204.61521372944 32701.31051830016, 30220.49021372944 32696.601518301293, 30238.509713729843 32713.68751830049, 30233.966813729145 32718.476518301293, 30232.951213729568 32717.513618299738, 30232.125013729557 32718.384818300605, 30268.08201372996 32752.47851829976, 30273.277313729748 32746.99801830016, 30287.099613729864 32760.107418300584, 30293.63671372924 32753.21291830018, 30305.28321372997 32764.25581829995, 30313.334013729356 32755.765618300065, 30352.736313729547 32793.128918301314, 30344.68551372923 32801.6172183007, 30361.882813729346 32817.925818299875, 30350.771513729356 32829.64451830089, 30347.738313729875 32826.76951830089, 30341.544913729653 32833.300818299875, 30345.384813729674 32836.941418301314, 30356.732413729653 32847.6992183011, 30356.45701372996 32847.9922183007, 30360.81051372923 32852.1172183007, 30361.085913729854 32851.828118300065, 30387.19921372924 32876.72661830112, 30393.736313729547 32869.835918299854, 30385.043013729155 32861.58981830068, 30404.482413729653 32841.09371829964, 30409.19921372924 32845.566418301314, 30414.06641372945 32840.4297183007, 30419.931613729335 32834.2422183007, 30424.611313729547 32829.30861829966, 30419.89451372996 32824.835918299854, 30420.44341372978 32824.25781830028, 30395.730513729155 32800.82031830028, 30396.982413729653 32798.91011830047, 30396.20701372996 32798.175818299875, 30407.183613729663 32781.43361829966, 30394.152313729748 32769.078118300065, 30434.236313729547 32707.570318300277, 30445.521513729356 32705.722618300468, 30468.972613729537 32735.335918299854, 30476.263713729568 32729.56251830049, 30453.523413729854 32700.847618300468, 30455.41601372976 32699.349618300796, 30494.863313729875 32692.890618300065, 30500.654313729145 32687.912118300796, 30501.751913729124 32687.996118299663, 30501.722613729537 32688.39451830089, 30505.31051372923 32688.66601829976, 30505.341813729145 32688.267618300393, 30517.60941372998 32689.19331829995, 30518.148413729854 32690.035118300468, 30540.043013729155 32691.689418300986, 30540.787113729864 32681.81841829978, 30518.892613729462 32680.164018301293, 30518.23441372998 32680.91601829976, 30507.480513729155 32680.10351829976, 30505.328113729134 32677.599618300796, 30508.605513729155 32674.79881830141, 30503.439513729885 32668.279318301007, 30482.17191372998 32686.558618299663, 30432.750013729557 32694.65041830018, 30389.031213729642 32761.73441830091, 30382.744113729335 32755.77151830122, 30385.97851372976 32752.36131830141, 30383.002013729885 32749.54101829976, 30395.800813729875 32736.042918300256, 30387.673813729547 32728.33791830018, 30369.521513729356 32747.480518300086, 30369.232413729653 32747.205118300393, 30365.17191372998 32751.48631830141, 30365.460913729854 32751.763718299568, 30355.29691372998 32762.482418300584, 30269.779313729145 32681.392518300563, 30267.31831372995 32680.058618299663, 30259.722613729537 32672.857418300584, 30237.000013729557 32696.822218300775, 30209.142613729462 32670.406218299642, 30209.94921372924 32667.042918300256, 30209.56051372923 32666.94341829978, 30212.599613729864 32654.289118301123, 30213.509713729843 32653.89451830089, 30218.638713729568 32632.542918300256, 30209.009813729674 32630.240218300372))",1.3124482282682042,103.8542701582012,ROCHOR
